"Date","Price","Open","High","Low","Vol.","Change %"
"12/02/2024","185.99","187.73","188.15","183.76","5.74M","-1.31%"
"09/02/2024","188.45","186.52","190.42","184.50","7.00M","2.69%"
"08/02/2024","183.51","181.61","185.86","181.50","5.92M","0.69%"
"07/02/2024","182.25","175.70","183.07","174.70","13.16M","6.74%"
"06/02/2024","170.74","172.74","173.88","168.00","5.48M","-0.87%"
"05/02/2024","172.24","172.14","172.75","168.97","5.34M","-0.17%"
"02/02/2024","172.53","169.78","173.21","169.50","5.08M","1.50%"
"01/02/2024","169.99","169.50","170.22","167.72","4.35M","0.43%"
"31/01/2024","169.26","171.12","171.99","166.34","4.97M","-2.13%"
"30/01/2024","172.95","172.41","173.82","171.38","3.49M","0.19%"
"29/01/2024","172.63","170.99","172.75","170.38","5.24M","0.82%"
"26/01/2024","171.22","170.00","172.15","169.03","4.33M","0.66%"
"25/01/2024","170.10","172.23","172.23","168.29","6.91M","-0.01%"
"24/01/2024","170.12","173.91","173.99","169.92","5.85M","-1.14%"
"23/01/2024","172.09","172.79","173.00","169.16","6.05M","-0.43%"
"22/01/2024","172.82","173.15","175.30","171.23","7.02M","2.34%"
"19/01/2024","168.87","169.76","170.20","167.15","6.59M","0.59%"
"18/01/2024","167.88","168.21","169.30","166.28","7.20M","1.73%"
"17/01/2024","165.03","165.27","166.24","161.30","7.86M","-0.60%"
"16/01/2024","166.02","164.15","166.65","162.75","7.52M","2.09%"
"12/01/2024","162.62","162.26","165.20","160.70","6.39M","0.54%"
"11/01/2024","161.74","160.26","162.68","158.26","10.00M","2.34%"
"10/01/2024","158.04","152.60","158.24","152.55","10.16M","5.22%"
"09/01/2024","150.21","143.80","150.50","143.45","7.30M","3.77%"
"08/01/2024","144.75","141.76","145.37","141.75","5.83M","2.32%"
"05/01/2024","141.46","142.10","143.23","140.92","3.71M","-0.13%"
"04/01/2024","141.65","143.00","143.74","141.45","5.09M","-1.11%"
"03/01/2024","143.24","142.34","144.56","141.41","4.94M","-0.85%"
"02/01/2024","144.46","145.97","146.06","142.41","5.77M","-2.02%"
