"Date","Price","Open","High","Low","Vol.","Change %"
"22/01/2024","113.03","114.78","115.10","112.52","17.76M","-1.02%"
"19/01/2024","114.20","113.22","115.15","111.02","37.81M","1.04%"
"18/01/2024","113.03","111.20","113.39","109.48","58.78M","9.79%"
"17/01/2024","102.95","100.87","103.32","100.00","17.65M","1.26%"
"16/01/2024","101.67","100.53","102.35","100.20","11.19M","0.42%"
"12/01/2024","101.24","100.89","102.38","100.87","6.52M","0.02%"
"11/01/2024","101.22","101.70","102.16","99.99","7.86M","0.42%"
"10/01/2024","100.80","102.52","102.78","99.98","6.98M","-1.07%"
"09/01/2024","101.89","101.05","101.96","100.21","7.76M","-0.34%"
"08/01/2024","102.24","100.63","102.79","100.50","12.46M","2.64%"
"05/01/2024","99.61","99.00","100.64","98.80","7.35M","0.48%"
"04/01/2024","99.13","99.53","100.44","99.12","8.00M","-1.04%"
"03/01/2024","100.17","100.34","101.25","99.66","6.65M","-1.34%"
"02/01/2024","101.53","102.25","102.62","100.59","9.02M","-2.38%"
