"Date","Price","Open","High","Low","Vol.","Change %"
"13/03/2024","257.26","258.27","260.49","255.38","924.82K","-0.32%"
"12/03/2024","258.09","255.50","259.74","254.96","1.35M","1.43%"
"11/03/2024","254.45","258.50","259.00","253.25","2.49M","-1.91%"
"08/03/2024","259.40","269.50","272.44","259.24","1.97M","-4.05%"
"07/03/2024","270.35","268.00","271.72","266.02","921.48K","0.87%"
"06/03/2024","268.03","270.00","272.08","267.42","1.18M","0.39%"
"05/03/2024","267.00","268.36","270.27","263.28","2.48M","-1.11%"
"04/03/2024","270.00","263.56","271.56","262.49","2.79M","2.37%"
"01/03/2024","263.75","256.15","263.82","254.54","2.30M","2.86%"
"29/02/2024","256.41","254.36","257.36","252.76","1.34M","1.65%"
"28/02/2024","252.25","250.97","253.44","249.38","1.66M","-0.30%"
"27/02/2024","253.02","255.82","255.99","250.54","1.53M","-0.77%"
"26/02/2024","254.99","255.49","256.43","250.23","1.75M","-0.43%"
"23/02/2024","256.10","249.28","256.29","247.95","2.49M","3.22%"
"22/02/2024","248.12","247.96","249.22","243.99","1.73M","1.24%"
"21/02/2024","245.09","243.29","245.64","240.73","1.90M","0.69%"
"20/02/2024","243.40","244.14","246.50","239.66","2.22M","-1.16%"
"16/02/2024","246.25","245.46","248.50","243.38","1.55M","0.30%"
"15/02/2024","245.51","244.17","247.70","242.19","1.81M","0.55%"
"14/02/2024","244.17","240.72","244.38","239.14","1.62M","2.59%"
"13/02/2024","238.00","231.34","238.52","228.07","1.80M","1.41%"
"12/02/2024","234.68","238.38","239.40","233.35","2.82M","-2.53%"
"09/02/2024","240.77","239.55","242.21","238.04","2.05M","0.32%"
"08/02/2024","240.01","238.00","244.29","237.65","2.75M","-0.34%"
"07/02/2024","240.83","230.02","243.01","227.52","4.76M","3.84%"
"06/02/2024","231.92","241.01","248.67","228.97","7.78M","3.88%"
"05/02/2024","223.25","220.55","223.83","219.36","3.81M","0.35%"
"02/02/2024","222.47","221.34","224.45","218.57","1.73M","1.60%"
"01/02/2024","218.96","217.25","219.94","216.68","1.17M","1.68%"
"31/01/2024","215.35","214.01","219.52","213.31","1.19M","-1.04%"
"30/01/2024","217.62","222.30","224.00","217.46","1.80M","-0.45%"
"29/01/2024","218.61","216.00","219.20","214.80","1.29M","2.02%"
"26/01/2024","214.29","213.06","215.07","211.77","1.55M","0.05%"
"25/01/2024","214.18","211.43","214.19","210.34","1.22M","1.44%"
"24/01/2024","211.14","213.00","215.32","209.18","1.90M","2.14%"
