"Date","Price","Open","High","Low","Vol.","Change %"
"09/07/2024","932.50","929.05","935.00","920.78","2.42M","1.58%"
"08/07/2024","918.00","917.89","928.60","912.00","2.36M","0.38%"
"05/07/2024","914.57","898.42","916.46","896.90","2.88M","1.83%"
"03/07/2024","898.10","911.00","918.50","884.00","3.08M","-0.95%"
"02/07/2024","906.71","902.71","912.00","878.50","4.58M","-0.84%"
"01/07/2024","914.37","911.77","916.83","904.31","2.55M","0.99%"
"28/06/2024","905.38","911.31","915.54","905.38","3.38M","-0.40%"
"27/06/2024","909.04","903.53","909.57","899.72","1.95M","0.86%"
"26/06/2024","901.26","904.00","906.34","897.84","2.23M","-0.37%"
"25/06/2024","904.61","891.77","909.42","891.50","2.84M","1.63%"
"24/06/2024","890.11","889.97","903.58","882.94","2.88M","0.70%"
"21/06/2024","883.88","885.66","891.97","879.80","3.45M","-0.24%"
"20/06/2024","885.99","893.00","905.45","870.13","3.36M","-0.61%"
"18/06/2024","891.46","887.00","894.87","884.00","2.44M","0.73%"
"17/06/2024","885.01","878.00","892.20","876.86","2.53M","0.75%"
"14/06/2024","878.45","882.33","884.61","876.00","2.02M","-0.55%"
"13/06/2024","883.33","869.03","885.06","861.50","2.24M","1.85%"
"12/06/2024","867.30","872.00","872.00","853.85","2.59M","0.17%"
"11/06/2024","865.82","882.14","882.14","852.23","4.11M","0.09%"
"10/06/2024","865.00","853.98","871.63","849.39","3.44M","1.77%"
"07/06/2024","849.99","837.76","856.81","837.01","2.47M","1.52%"
"06/06/2024","837.29","834.88","846.97","831.88","2.11M","0.66%"
"05/06/2024","831.76","830.49","838.45","817.62","2.17M","-0.10%"
"04/06/2024","832.59","834.00","835.47","825.31","1.75M","0.16%"
"03/06/2024","831.26","823.83","838.28","818.50","2.54M","1.33%"
"31/05/2024","820.34","818.80","826.21","811.10","4.47M","0.65%"
"30/05/2024","815.06","812.79","819.99","806.11","1.99M","0.43%"
"29/05/2024","811.53","803.00","815.61","802.09","2.38M","0.45%"
"28/05/2024","807.86","809.00","809.00","788.25","2.48M","0.05%"
"24/05/2024","807.43","808.00","810.12","804.15","1.78M","-0.13%"
"23/05/2024","808.45","810.00","820.60","802.16","3.03M","0.69%"
"22/05/2024","802.91","801.00","804.88","795.25","1.77M","-0.03%"
"21/05/2024","803.17","792.46","816.61","791.39","4.33M","2.55%"
"20/05/2024","783.18","766.90","784.33","766.12","2.19M","1.71%"
"17/05/2024","770.00","772.89","774.87","767.10","1.67M","-0.15%"
"16/05/2024","771.12","784.71","786.48","770.14","2.30M","-2.02%"
"15/05/2024","787.02","764.15","787.66","763.10","3.04M","3.02%"
"14/05/2024","763.98","751.52","764.50","751.52","1.96M","0.83%"
"13/05/2024","757.70","763.50","763.55","750.53","1.85M","-0.30%"
"10/05/2024","760.00","774.02","777.42","760.00","2.08M","-1.50%"
"09/05/2024","771.55","777.00","784.00","769.20","2.52M","-0.45%"
"08/05/2024","775.00","779.10","781.35","772.20","2.09M","-0.36%"
"07/05/2024","777.77","768.90","779.09","762.11","2.88M","1.45%"
"06/05/2024","766.68","738.04","766.99","736.00","3.40M","4.31%"
"03/05/2024","734.97","743.00","745.00","730.34","4.60M","-2.77%"
"02/05/2024","755.91","777.34","777.34","754.29","3.21M","-2.68%"
"01/05/2024","776.75","774.76","782.60","768.25","2.80M","-0.56%"
"30/04/2024","781.10","775.00","795.50","767.66","7.44M","5.95%"
"29/04/2024","737.20","735.75","740.58","729.61","2.73M","0.50%"
"26/04/2024","733.51","723.48","737.45","721.00","2.01M","1.19%"
"25/04/2024","724.87","725.00","727.99","718.30","2.61M","-1.00%"
"24/04/2024","732.20","752.64","752.64","728.78","2.13M","-1.81%"
"23/04/2024","745.69","741.20","746.16","731.44","2.04M","1.96%"
"22/04/2024","731.33","729.74","737.88","725.42","2.35M","0.69%"
"19/04/2024","726.31","749.16","750.01","722.07","3.51M","-2.63%"
"18/04/2024","745.95","749.42","752.20","743.77","1.72M","-0.64%"
"17/04/2024","750.77","759.20","771.83","744.88","3.07M","0.54%"
"16/04/2024","746.74","751.68","753.14","743.00","2.57M","-0.54%"
"15/04/2024","750.77","760.07","768.00","749.52","2.36M","-0.12%"
"12/04/2024","751.64","759.57","763.50","749.78","2.50M","-1.05%"
"11/04/2024","759.59","759.78","763.33","750.67","1.59M","-0.31%"
"10/04/2024","761.98","751.28","765.26","746.83","1.70M","0.63%"
"09/04/2024","757.24","777.64","777.82","750.65","2.46M","-2.58%"
"08/04/2024","777.29","785.02","785.20","773.35","1.66M","-0.88%"
"05/04/2024","784.21","765.47","786.71","763.09","2.11M","2.10%"
"04/04/2024","768.08","781.54","787.90","767.82","2.35M","-1.02%"
"03/04/2024","775.99","765.69","787.25","765.41","3.04M","1.57%"
"02/04/2024","763.96","755.07","765.07","753.50","2.60M","0.45%"
"01/04/2024","760.55","776.00","777.50","753.82","2.92M","-2.24%"
"28/03/2024","777.96","780.32","793.67","776.44","3.21M","-0.03%"
"27/03/2024","778.18","778.71","785.26","767.38","2.30M","0.42%"
"26/03/2024","774.90","774.20","778.33","769.00","2.10M","0.23%"
"25/03/2024","773.14","771.10","778.49","768.15","1.81M","0.33%"
"22/03/2024","770.61","770.00","777.00","767.28","1.98M","0.05%"
"21/03/2024","770.26","774.00","780.54","758.88","3.01M","-0.34%"
"20/03/2024","772.86","770.11","773.16","756.64","2.04M","0.01%"
"19/03/2024","772.78","758.44","773.85","755.00","2.56M","1.33%"
"18/03/2024","762.66","762.28","769.68","758.25","2.52M","1.13%"
"15/03/2024","754.17","755.38","760.89","747.71","3.73M","-0.86%"
"14/03/2024","760.73","764.95","768.00","749.40","2.65M","0.38%"
"13/03/2024","757.84","757.00","760.77","745.71","2.36M","0.38%"
"12/03/2024","754.95","740.96","755.97","738.01","2.70M","2.80%"
"11/03/2024","734.37","752.21","756.80","727.62","3.97M","-3.64%"
"08/03/2024","762.14","780.00","780.00","755.00","4.05M","-2.31%"
"07/03/2024","780.16","771.84","792.99","761.12","3.98M","0.05%"
"06/03/2024","779.77","784.29","787.85","774.00","2.52M","0.28%"
"05/03/2024","777.59","785.31","788.53","769.28","3.17M","-1.85%"
"04/03/2024","792.28","796.44","800.78","786.16","3.86M","1.30%"
"01/03/2024","782.12","769.02","784.08","764.13","4.25M","3.77%"
"29/02/2024","753.68","753.08","756.46","744.03","3.91M","-0.52%"
"28/02/2024","757.64","762.25","763.00","751.66","2.72M","-0.96%"
"27/02/2024","765.00","754.90","772.95","745.44","2.72M","-0.90%"
"26/02/2024","771.92","771.30","780.22","769.12","2.24M","0.31%"
"23/02/2024","769.54","774.00","777.65","762.26","2.39M","-0.01%"
"22/02/2024","769.64","763.58","775.12","756.27","3.17M","3.18%"
"21/02/2024","745.91","738.08","749.50","733.24","3.55M","-1.29%"
"20/02/2024","755.66","790.00","793.38","753.20","4.70M","-3.38%"
"16/02/2024","782.06","771.03","794.47","763.50","5.01M","3.20%"
"15/02/2024","757.78","755.80","762.99","750.01","2.51M","0.06%"
"14/02/2024","757.31","745.82","764.05","745.00","3.39M","1.93%"
"13/02/2024","742.97","730.18","742.98","730.18","2.86M","0.77%"
"12/02/2024","737.26","740.80","740.80","726.45","2.93M","-0.39%"
"09/02/2024","740.16","735.50","745.70","733.61","2.83M","0.61%"
"08/02/2024","735.68","728.32","741.00","725.75","4.64M","1.42%"
"07/02/2024","725.38","710.38","740.99","707.02","5.80M","2.89%"
"06/02/2024","705.03","742.00","742.00","691.10","8.20M","-0.17%"
"05/02/2024","706.20","691.02","711.88","682.53","7.60M","5.77%"
"02/02/2024","667.65","662.38","672.61","659.73","3.02M","1.09%"
"01/02/2024","660.43","647.33","660.52","643.17","2.49M","2.30%"
"31/01/2024","645.61","650.38","663.55","637.00","4.72M","0.10%"
"30/01/2024","644.98","645.70","646.80","641.00","2.01M","0.00%"
"29/01/2024","645.00","641.50","645.65","639.77","2.72M","0.90%"
"26/01/2024","639.25","637.35","639.60","630.50","2.41M","1.85%"
"25/01/2024","627.62","627.37","632.61","624.68","2.41M","-0.96%"
"24/01/2024","633.70","633.52","643.16","632.00","2.28M","0.64%"
"23/01/2024","629.68","627.69","630.00","614.82","2.52M","-0.19%"
"22/01/2024","630.88","630.00","632.64","625.00","2.03M","0.37%"
"19/01/2024","628.58","622.39","629.59","620.00","3.13M","0.84%"
"18/01/2024","623.35","621.28","623.88","612.70","3.38M","-0.88%"
"17/01/2024","628.91","639.45","640.52","625.19","2.12M","-0.89%"
"16/01/2024","634.57","643.91","647.73","633.67","2.41M","-1.30%"
"12/01/2024","642.92","638.20","644.00","633.01","2.07M","1.13%"
"11/01/2024","635.72","634.39","639.76","628.14","2.69M","0.88%"
"10/01/2024","630.19","628.49","637.05","625.76","2.68M","0.75%"
"09/01/2024","625.48","630.10","634.42","623.72","2.92M","-0.09%"
"08/01/2024","626.03","622.43","626.06","609.59","2.45M","1.21%"
"05/01/2024","618.55","614.00","619.94","610.19","2.40M","0.66%"
"04/01/2024","614.50","625.26","636.41","613.27","6.27M","-0.52%"
"03/01/2024","617.70","600.00","619.84","598.80","5.13M","4.31%"
"02/01/2024","592.20","580.41","592.72","579.05","3.23M","1.59%"
