"Date","Price","Open","High","Low","Vol.","Change %"
"16/10/2024","281.68","278.88","281.87","277.69","2.24M","1.58%"
"15/10/2024","277.31","280.57","281.42","276.90","2.26M","0.29%"
"14/10/2024","276.52","276.16","277.70","275.11","1.40M","0.13%"
"11/10/2024","276.16","271.38","277.11","271.00","1.72M","2.10%"
"10/10/2024","270.47","270.93","272.90","269.88","2.05M","-0.35%"
"09/10/2024","271.42","268.81","271.59","268.42","2.09M","0.86%"
"08/10/2024","269.11","271.25","272.50","266.16","3.33M","-1.71%"
"07/10/2024","273.79","274.35","276.31","271.55","3.29M","-0.79%"
"04/10/2024","275.97","272.25","276.79","270.00","2.24M","2.75%"
"03/10/2024","268.59","269.64","271.10","267.64","1.61M","-0.86%"
"02/10/2024","270.92","268.60","271.39","266.25","2.01M","0.86%"
"01/10/2024","268.60","271.28","271.83","266.52","2.43M","-0.96%"
"30/09/2024","271.20","270.10","271.48","267.29","2.11M","0.05%"
"27/09/2024","271.06","268.00","272.68","267.42","2.23M","1.09%"
"26/09/2024","268.15","268.29","268.99","266.34","1.43M","0.74%"
"25/09/2024","266.17","267.09","268.72","265.55","2.12M","-0.02%"
"24/09/2024","266.21","267.77","268.50","263.03","2.34M","-0.41%"
"23/09/2024","267.30","271.36","272.41","267.05","2.53M","-0.63%"
"20/09/2024","268.99","268.40","271.49","266.95","5.85M","0.09%"
"19/09/2024","268.75","267.83","270.10","266.35","2.97M","2.51%"
"18/09/2024","262.18","264.40","266.35","261.00","2.58M","-1.21%"
"17/09/2024","265.40","261.52","267.22","261.35","2.77M","1.65%"
"16/09/2024","261.09","261.31","262.85","259.15","2.17M","0.81%"
"13/09/2024","259.00","256.23","260.21","255.75","2.20M","1.51%"
"12/09/2024","255.15","254.16","257.00","252.59","2.28M","0.38%"
"11/09/2024","254.18","244.40","254.63","243.50","3.15M","3.57%"
"10/09/2024","245.42","251.72","252.50","240.59","3.63M","-2.19%"
"09/09/2024","250.92","248.25","253.15","247.53","3.08M","2.81%"
"06/09/2024","244.06","251.29","253.57","243.32","3.65M","-3.09%"
"05/09/2024","251.84","252.71","253.17","248.37","2.71M","0.04%"
"04/09/2024","251.74","254.99","256.58","250.66","3.06M","-1.01%"
"03/09/2024","254.31","255.77","257.48","252.79","2.97M","-1.68%"
"30/08/2024","258.65","260.49","261.75","256.10","3.44M","-0.46%"
"29/08/2024","259.84","258.00","261.57","256.83","2.42M","1.07%"
"28/08/2024","257.09","254.21","258.63","253.75","2.56M","0.81%"
"27/08/2024","255.03","253.70","256.68","253.70","2.52M","0.45%"
"26/08/2024","253.88","252.42","256.16","251.95","1.93M","1.03%"
"23/08/2024","251.30","248.00","252.17","248.00","1.87M","1.43%"
"22/08/2024","247.76","246.77","248.92","245.76","1.98M","0.59%"
"21/08/2024","246.30","249.64","249.82","243.35","3.50M","-2.68%"
"20/08/2024","253.08","254.22","254.62","252.26","1.66M","-0.38%"
"19/08/2024","254.05","252.00","254.11","251.84","1.65M","0.93%"
"16/08/2024","251.71","249.39","251.75","249.13","2.15M","0.89%"
"15/08/2024","249.50","247.77","250.36","245.35","2.66M","2.35%"
"14/08/2024","243.76","239.81","244.09","239.51","2.13M","2.00%"
"13/08/2024","238.99","238.71","239.27","236.47","1.91M","0.82%"
"12/08/2024","237.05","238.20","238.99","235.40","1.75M","-0.34%"
"09/08/2024","237.85","233.52","238.34","233.09","1.96M","1.85%"
"08/08/2024","233.54","231.05","234.50","231.01","2.24M","2.07%"
"07/08/2024","228.80","234.02","236.17","228.51","2.67M","-1.00%"
"06/08/2024","231.12","226.96","233.18","226.50","3.15M","2.30%"
"05/08/2024","225.92","226.64","230.77","222.03","4.89M","-2.74%"
"02/08/2024","232.28","244.51","244.65","230.05","6.90M","-6.59%"
"01/08/2024","248.68","253.85","255.00","246.41","3.93M","-1.72%"
"31/07/2024","253.04","253.11","256.24","252.43","2.18M","0.22%"
"30/07/2024","252.48","249.46","253.68","249.23","2.50M","1.85%"
"29/07/2024","247.89","246.63","247.96","244.31","2.06M","0.81%"
